플랫폼,시간,질문,대응
kakaoi,2023-06-22 00:20,남부발전 업태,"채용시 면접은 1,2차로 진행됩니다.[1차]1. 4직급 수준 : PT면접(100), 실무역량(100), G/D(100) ※ 면접점수 합계 60% 미만은 불합격 처리되며 원점수에 가점을 합산한 점수로 적용2. 전문경력직, 별정직 : NCS경험 및 상황대응능력 평가(100)[2차][공통] 인성 및 조직적합성 평가(100) ※ 과락기준 없음"
kakaoi,2023-06-22 00:20,남부발전 세금계산서 정보등록,"대부분의 일반과세자 사업자들은 국세청 홈택스에서 전자세금계산서를 발급하면 됩니다.1) 발급방법  ① 국세청 홈택스(www.hometax.go.kr) 접속  ② 공동인증서 로그인  ③ 조회/발급 메뉴 - 전자(세금)계산서 발급 메뉴 - 건별발급 메뉴 클릭  ④ 공급받는자 거래처 조회 - 한국남부발전 설정  ⑤ 작성일자, 품목, 공급가액 등 작성 후 발급하기 버튼 클릭2) 문의처 : 국세청 홈택스 고객센터(☎국번없이126)"
kakaoi,2023-06-23 16:33,발전소,한국남부발전은 전기의 생산과 발전에 대한 이해를돕기 위해 발전소별 견학프로그램을 실시하고 있습니다. 사업소별 견학일정 등 견학신청에 대한 자세한 사항은 홈페이지를 통해 확인하실 수 있어요.
kakaoi,2023-06-26 09:37,대표자명과 주소변경신청합니다,동반성장 지원사업 공모신청은 해당하는 공모를 확인하신 후 필요서류 및 표준양식을 작성하여 제출해주세요.현재 진행중인 공모가 궁금하시다면 아래의 버튼을 눌러 확인해 보실 수 있어요.
kakaoi,2023-06-28 14:36,계좌 담당자,"1) 개인사업자 계좌 등록 구비서류  ① 은행계좌이체거래약정서(남부발전 양식)  ② 사업자등록증 사본, 주민등록증 사본, 통장 사본  ③ 통장과 약정서 도장이 일치하지 않을 시 : 사용인감계(남부발전 양식) 추가 작성 후 함께 제출  ④ 남부발전 본사로 등기우편 발송(등기번호 보관)2) 법인사업자 계좌 등록 구비서류  ① 은행계좌이체거래약정서(남부발전 양식)  ② 사업자등록증 사본, 인감증명서 원본, 통장 사본  ③ 약정서에 증명인감이 찍혀있지 않을 시 : 사용인감계(남부발전 양식) 추가 작성 후 함께 제출  ④ 남부발전 본사로 등기우편 발송(등기번호 보관)※ 남부발전 양식 링크 : https://conrps.kospo.co.kr(공지사항 참고)"
kakaoi,2023-06-30 09:47,복합화력발전,남제주복합은 설비용량 150MW로 제주지역 전력수급 안정화를 위해 신규건설한 고효율 친환경 복합화력발전소입니다. 남제주발전본부 소개 페이지로 연결해드릴게요.
kakaoi,2023-06-30 09:48,복합화력발전소 아닌,한국남부발전은 전기의 생산과 발전에 대한 이해를돕기 위해 발전소별 견학프로그램을 실시하고 있습니다. 사업소별 견학일정 등 견학신청에 대한 자세한 사항은 홈페이지를 통해 확인하실 수 있어요. 
kakaoi,2023-06-30 09:49,한국남부발전 화력발전소 중에 복합화력발전 방식이 아닌 화력발전소가 있니?,남제주복합은 설비용량 150MW로 제주지역 전력수급 안정화를 위해 신규건설한 고효율 친환경 복합화력발전소입니다. 남제주발전본부 소개 페이지로 연결해드릴게요.
kakaoi,2023-06-30 14:54,주차,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-06-30 14:54,주차등록,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요?
kakaoi,2023-06-30 14:55,bifc 방문했습니다.주차등록하고 싶어요,방문신청은 아래 버튼을 통해서 신청하시면 됩니다.
kakaoi,2023-06-30 17:53,복합화력발전소 몇개야,한국남부발전은 전기의 생산과 발전에 대한 이해를돕기 위해 발전소별 견학프로그램을 실시하고 있습니다. 사업소별 견학일정 등 견학신청에 대한 자세한 사항은 홈페이지를 통해 확인하실 수 있어요. 
kakaoi,2023-07-01 13:28,출입구가 없네,"한국남부발전은 국내에 하동, 신인천, 부산, 남제주, 영월, 안동, 삼척, 신세종복합건설본부까지 8개의 본부를 운영중입니다. 한눈에 찾아보실 수 있도록 안내드릴게요."
kakaoi,2023-07-01 13:29,뭐해,[남제주]에서 궁금하신 내용의 번호를 입력해주세요~
kakaoi,2023-07-01 13:29,왜 니 할말만 해,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-03 13:17,경력증명서,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-04 17:20,비밀번호 분실,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-04 17:20,비밀번호 5번 오류,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요?
kakaoi,2023-07-04 17:25,비밀번호 5회 오류 시 비밀번호 재설정 방법은 무엇인가요?,"채용페이지의 온라인지원만 가능합니다.해당하는 공고를 선택 후 이메일과 비밀번호를 설정하여 지원서 항목을 기재하시면 됩니다.이때 중복 지원은 불가능하며, 서류제출 후 기재착오 누락 또는 연락이 되지 않을 경우 발생하는 불이익은 지원자의 책임으로 간주합니다.지원서에 기재된 내용이 허위로 판명될 경우 합격이 취소 될 수 있으니 명심해주세요."
kakaoi,2023-07-04 17:25,비밀번호 5회 오류 시 비밀번호 재설정 방법은 무엇인가요?,"채용페이지의 온라인지원만 가능합니다.해당하는 공고를 선택 후 이메일과 비밀번호를 설정하여 지원서 항목을 기재하시면 됩니다.이때 중복 지원은 불가능하며, 서류제출 후 기재착오 누락 또는 연락이 되지 않을 경우 발생하는 불이익은 지원자의 책임으로 간주합니다.지원서에 기재된 내용이 허위로 판명될 경우 합격이 취소 될 수 있으니 명심해주세요."
kakaoi,2023-07-10 11:30,온라인계좌등록서비스,"1) 개인사업자 계좌 등록 구비서류  ① 은행계좌이체거래약정서(남부발전 양식)  ② 사업자등록증 사본, 주민등록증 사본, 통장 사본  ③ 통장과 약정서 도장이 일치하지 않을 시 : 사용인감계(남부발전 양식) 추가 작성 후 함께 제출  ④ 남부발전 본사로 등기우편 발송(등기번호 보관)2) 법인사업자 계좌 등록 구비서류  ① 은행계좌이체거래약정서(남부발전 양식)  ② 사업자등록증 사본, 인감증명서 원본, 통장 사본  ③ 약정서에 증명인감이 찍혀있지 않을 시 : 사용인감계(남부발전 양식) 추가 작성 후 함께 제출  ④ 남부발전 본사로 등기우편 발송(등기번호 보관)※ 남부발전 양식 링크 : https://conrps.kospo.co.kr(공지사항 참고)"
kakaoi,2023-07-12 16:28,고객센터,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-12 16:28,고객,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요?
kakaoi,2023-07-13 11:48,층별안내,"한국남부발전은 한국형 표준 석탄화력으로 저비용, 고효율을 실현한 하동발전본부에서부터 평화의 섬 제주에 청정에너지를 공급하는 남제주발전본부와 한림발전소까지 전국 곳곳에 우리나라 총 설비용량의 약 9%를 운영하며 안정적인 전력공급을 책임지고 있습니다. 한국남부발전의 발전설비 및 현황에 대해서 더욱 자세히 알려드릴게요!"
kakaoi,2023-07-13 11:49,본사 안내,한국남부발전 조직도를 안내해 드릴게요. 부서별 담당자 전화번호를 찾고 싶으시면 전화번호 찾기 페이지에서 검색하실 수 있어요.??
kakaoi,2023-07-13 15:24,디지털 트윈,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요?
kakaoi,2023-07-13 15:51,입금되었는데,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-26 15:24,로그인 어떻게하나요?,안녕하세요!
kakaoi,2023-07-26 15:25,안녕하세요!,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-07-26 15:26,rec단가 확인하고싶은데 로그인을 어떻게하나요?,
kakaoi,2023-07-27 17:23,고정가격계약 해지,"■ 미준공 발전소로 남부발전과 계약을 체결한 후 설비가 준공된 사업주 분께서는 설비확인서 발급일로부터 30일 이내에 남부발전에 통보하여야 합니다. 해당 설비확인서를 담당자 이메일(선정계약 : *@kospo.co.kr / 자체계약 : *@kospo.co.kr)로 송부해주시기 바랍니다.                                                                                             ■ 준공 사실 확인 후, 남부발전 담당자가 변경계약서를 발송해 드립니다. 해당 계약서 확인 후, 서류 첨부 및 전자서명을 진행해주시기 바랍니다.※ 만일 입찰 시 작성한 설비 용량 및 가중치가 설비 준공으로 변동되었을 경우 계약단가, 예상매매량, 계약보증금이 변동될 수 있습니다. 아울러 계약일 이후 상업운전을 개시한 경우 계약기간은 상업운전개시일로부터 20년(단, 태양광에 연계된 ESS 설비의 계약기간은 15년)입니다."
kakaoi,2023-07-27 17:23,계약해지,"■ 미준공 발전소로 남부발전과 계약을 체결한 후 설비가 준공된 사업주 분께서는 설비확인서 발급일로부터 30일 이내에 남부발전에 통보하여야 합니다. 해당 설비확인서를 담당자 이메일(선정계약 : *@kospo.co.kr / 자체계약 : *@kospo.co.kr)로 송부해주시기 바랍니다.                                                                                             ■ 준공 사실 확인 후, 남부발전 담당자가 변경계약서를 발송해 드립니다. 해당 계약서 확인 후, 서류 첨부 및 전자서명을 진행해주시기 바랍니다.※ 만일 입찰 시 작성한 설비 용량 및 가중치가 설비 준공으로 변동되었을 경우 계약단가, 예상매매량, 계약보증금이 변동될 수 있습니다. 아울러 계약일 이후 상업운전을 개시한 경우 계약기간은 상업운전개시일로부터 20년(단, 태양광에 연계된 ESS 설비의 계약기간은 15년)입니다."
kakaoi,2023-07-28 16:36,rec 콜센터,[REC]에서 궁금하신 내용의 번호를 입력해주세요~
kakaoi,2023-07-28 16:36,rec 콜센터 전화번호,각 사업소별 자세한 사항을 알고 싶으시거나 전화연결을 원하시면 해당 버튼을 눌러주세요~!??
kakaoi,2023-07-28 16:37,콜센터 전화번호,각 사업소별 자세한 사항을 알고 싶으시거나 전화연결을 원하시면 해당 버튼을 눌러주세요~!??
kakaoi,2023-08-01 18:20,갑질 표어,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요?
kakaoi,2023-08-01 18:20,갑질 표어 만들어 줘,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요?
kakaoi,2023-08-03 10:15,한국남부발전 부산빛드림본부의 cctv 대수가 궁금합니다,부산발전본부는 부산시 사하구 감천항로 7에 위치하고 있습니다. 찾아오시는 길을 안내해 드릴게요.
kakaoi,2023-08-03 11:00,한국남부발전 사이트 이용 시 자동으로 생성되어 수집될 수 있는 개인정보 항목,한국남부발전 입찰정보를 알려드리겠습니다.   KEPCO SRM과 ALIO 공시를 통해 확인할 수 있습니다.
kakaoi,2023-08-03 11:01,자동으로 생성되어 수집될 수 있는 개인정보 항목,한국남부발전 입찰정보를 알려드리겠습니다.   KEPCO SRM과 ALIO 공시를 통해 확인할 수 있습니다.
kakaoi,2023-08-22 10:05,사업소,"한국남부발전은 국내에 하동, 신인천, 부산, 남제주, 영월, 안동, 삼척, 신세종복합건설본부까지 8개의 본부를 운영중입니다. 한눈에 찾아보실 수 있도록 안내드릴게요."
kakaoi,2023-08-23 17:38,남부 발전소 rec 세금 계산서 발행을 위한 발전 금액 확인할 수 있는 분하고 통화할 수 있게 좀 해주세요,"대부분의 일반과세자 사업자들은 국세청 홈택스에서 전자세금계산서를 발급하면 됩니다.1) 발급방법  ① 국세청 홈택스(www.hometax.go.kr) 접속  ② 공동인증서 로그인  ③ 조회/발급 메뉴 - 전자(세금)계산서 발급 메뉴 - 건별발급 메뉴 클릭  ④ 공급받는자 거래처 조회 - 한국남부발전 설정  ⑤ 작성일자, 품목,공급가액 등 작성 후 발급하기 버튼 클릭 2) 문의처 : 국세청 홈택스 고객센터(☎국번없이126)"
kakaoi,2023-08-23 17:38,rec 대금 금액을 몰라서 못하고 있습니다,"1) 한국남부발전 대금청구사이트(https://conrps.kospo.co.kr)에 로그인 후 상단의 대금지급청구 메뉴를 누릅니다.2) 화면에 나타나는 발전소를 선택하고, 대금청구할 인증서의 전력공급 년을 선택합니다.① 해당하는 계약 탭에서 발전소를 검색하면 됩니다.② 발전소가 여러개일 경우 순서대로 클릭하면 됩니다.3) 아래에 나타나는 월 체크박스에서 해당 월에 체크한 후 확인 버튼을 누르면 대금지급요청 등록 화면이 나타납니다.4) 화면에서 인증서량을 입력하면 아래 공급가액과 부가세, 합계금액이 자동으로 산출됩니다.① 한국에너지공단에서 매월 발급하는 인증서에 기재된 REC량을 입력하여야 하며, 단위 또한 REC(MW)입니다.* 소형발전소의 경우 발전량이 1MW 미만일 경우, 해당월 REC량은 0이고 그 발전량은 이월되어 다음달 REC에 합산됩니다.② 청구하는 발전년월과 인증서 발전년월이 서로 맞는지 반드시 확인하여야 하며, 숫자는 정수를 입력하여야 합니다.5) 공급인증서와 세금계산서 증빙을 첨부파일로 업로드한 후 세금계산서 발행일을 달력에서 선택합니다.6) 대금지급청구 버튼을 클릭하고 뜨는 ‘새로운 데이터를 등록하시겠습니까?’메시지에 확인 버튼을 누르면 대금청구가 이루어집니다."
